pca_x,pca_y,cluster_label,deck_type,era
-0.22922207771161102,-0.21664017914845157,General Pool,Theme Deck,Pre-2015
0.8447325098090024,-0.053746646521915575,Commander/Brawl,Brawl Deck,2015-2019
-0.31892491636772036,-0.21413672950323948,General Pool,Duel Deck,Pre-2015
-0.3742963485153623,0.1938466227690152,General Pool,Intro Pack,Pre-2015
-0.22897624620682488,-0.28101885487201345,General Pool,Duel Deck,Pre-2015
-0.28069161527203157,0.18405701043859557,General Pool,Shandalar Enemy Deck,Pre-2015
-0.0759490943846447,-0.16338589571814327,General Pool,Event Deck,2015-2019
1.5284050017312196,0.06736738047691393,Commander/Brawl,Commander Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Arena Starter Deck,2020-Present
1.9301627899164724,0.18269126412396797,Commander/Brawl,Commander Deck,2020-Present
-0.10307903551944836,0.08348081451414646,General Pool,Intro Pack,Pre-2015
-0.2846822279968655,-0.14184700983443527,General Pool,Theme Deck,2015-2019
-0.34532332379823294,-0.03893728817450476,General Pool,MTGO Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
-0.26362923341885175,-0.19024520774194986,General Pool,Arena Starter Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
-0.3147546961336431,-0.2761296566926243,General Pool,Pro Tour Deck,Pre-2015
-0.3464750128433667,0.07276111040928829,General Pool,Intro Pack,Pre-2015
-0.3610385323773258,0.18389380367932107,General Pool,Intro Pack,Pre-2015
-0.34532332379823294,-0.03893728817450476,General Pool,Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.36088748844829815,0.04812534930856899,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Arena Starter Deck,2020-Present
-0.23251265684729594,-0.22524595858379828,General Pool,Arena Starter Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.3742963485153623,0.1938466227690152,General Pool,Intro Pack,Pre-2015
1.172305453144275,0.028132919320878302,Commander/Brawl,Historic Brawl Precon Deck,2020-Present
-0.3627608134447615,-0.08708788310287793,General Pool,Challenger Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Planeswalker Deck,2020-Present
-0.35628900930600077,0.16653044091099284,General Pool,Planeswalker Deck,2015-2019
-0.3094436885407271,-0.19528201789004793,General Pool,Duel Deck,Pre-2015
-0.3094436885407271,-0.19528201789004793,General Pool,Duel Deck,Pre-2015
-0.3207406366705501,0.002275611981252479,General Pool,Planeswalker Deck,2015-2019
2.4024491759058,0.22969887797561017,Commander/Brawl,Commander Deck,2020-Present
2.4024491759058,0.22969887797561017,Commander/Brawl,Commander Deck,2020-Present
-0.29099837805772544,-0.24580655458182063,General Pool,Arena Starter Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
2.194165274633332,0.10740485533987654,Commander/Brawl,Commander Deck,2020-Present
-0.3210750402237198,-0.18172381086264752,General Pool,Theme Deck,Pre-2015
-0.35942278490069307,0.09568068051662681,General Pool,Shandalar Enemy Deck,Pre-2015
2.1539268269614937,-0.0660425015303168,Commander/Brawl,Commander Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
-0.22593432071035402,-0.18434232004124798,General Pool,Pioneer Challenger Deck,2020-Present
2.289646039497408,-0.17216181692783222,Commander/Brawl,Commander Deck,2020-Present
-0.6059699388233739,4.85697987200974,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.6059699388233739,4.85697987200974,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.48387629025083084,4.134247738449892,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.48387629025083084,4.134247738449892,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.5552573377471305,3.9174071703763733,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.5552573377471305,3.9174071703763733,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.12594221126672972,2.0600271755253523,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.12594221126672972,2.0600271755253523,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.7771933862346501,3.3393234760143025,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.7771933862346501,3.3393234760143025,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.13860893516747497,1.5268517299740239,General Pool,MTGO Redemption,Pre-2015
-0.13860893516747497,1.5268517299740239,General Pool,MTGO Redemption,Pre-2015
0.07064792782360002,0.5723563444093183,General Pool,MTGO Redemption,2015-2019
0.07064792782360002,0.5723563444093183,General Pool,MTGO Redemption,2015-2019
-0.3224645926782357,-0.13541720806985882,General Pool,Shandalar Enemy Deck,Pre-2015
-0.3627608134447615,-0.08708788310287793,General Pool,Intro Pack,Pre-2015
-0.325769844446516,-0.17704549516733636,General Pool,World Championship Deck,Pre-2015
-0.1323183731934285,0.24854021058497855,MTGO/Digital (Modern),MTGO Redemption,2020-Present
-0.1323183731934285,0.24854021058497855,MTGO/Digital (Modern),MTGO Redemption,2020-Present
-0.24371888679771214,-0.1819748582830048,General Pool,Modern Event Deck,Pre-2015
-0.26998434295730156,-0.15972491936319091,General Pool,Intro Pack,Pre-2015
2.3166283895500865,0.12697345852934577,Commander/Brawl,Commander Deck,2020-Present
-0.16440999470004955,0.10196042686259904,General Pool,Pro Tour Deck,Pre-2015
-0.3459988734026713,-0.11225495304258964,General Pool,World Championship Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.09774094951247239,0.046953380503230335,General Pool,Intro Pack,2015-2019
-0.13213474780935774,-0.17901507632701277,General Pool,Arena Starter Deck,2020-Present
-0.32179008653554936,-0.15740551236837336,General Pool,Game Night Deck,2015-2019
-0.325769844446516,-0.17704549516733636,General Pool,Theme Deck,Pre-2015
2.5033997280688105,-0.0066076088245404785,Commander/Brawl,Commander Deck,2020-Present
-0.3631984290719519,0.12555378964354602,General Pool,World Championship Deck,Pre-2015
-0.07509052402721433,-0.27184115392492336,General Pool,Theme Deck,Pre-2015
-0.32922998341062215,-0.11913206582634556,General Pool,Enhanced Deck,Pre-2015
-0.3147546961336431,-0.2761296566926243,General Pool,Theme Deck,Pre-2015
2.010984765828291,0.07447275505939271,Commander/Brawl,Commander Deck,2015-2019
-0.329741048822407,-0.08737999436069799,General Pool,Shandalar Enemy Deck,Pre-2015
-0.3167116923487,-0.17464203778328163,General Pool,Duel Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Planechase Deck,Pre-2015
-0.24837399189493842,-0.10660817582460261,General Pool,Pro Tour Deck,Pre-2015
-0.19810520141614543,-0.08011568288609261,General Pool,Duel Deck,2015-2019
-0.3147546961336431,-0.2761296566926243,General Pool,Advanced Deck,Pre-2015
-0.3147546961336431,-0.2761296566926243,General Pool,Theme Deck,Pre-2015
2.2426821906220944,-0.18624882609397125,Commander/Brawl,Commander Deck,2020-Present
-0.4146578704559878,0.4845598671007296,General Pool,Theme Deck,Pre-2015
1.1997240509833853,-0.11774451135196004,Commander/Brawl,Commander Deck,Pre-2015
-0.2383491880058749,-0.006566602915254682,General Pool,Shandalar Enemy Deck,Pre-2015
-0.31746164391325754,-0.23983042390777282,General Pool,Theme Deck,Pre-2015
-0.2903950028890209,-0.24644036072314512,General Pool,Duel Deck,2015-2019
2.165331438591556,0.12104834951028476,Commander/Brawl,Commander Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
-0.14870862951917146,-0.20682864396124734,General Pool,MTGO Redemption,Pre-2015
-0.1194669240857377,-0.1514834201906542,General Pool,MTGO Duel Deck,Pre-2015
-0.14870862951917146,-0.20682864396124734,General Pool,MTGO Redemption,Pre-2015
-0.34650537141100085,0.01723769930396646,General Pool,Intro Pack,Pre-2015
1.1511205333338637,-0.08904416312568211,Commander/Brawl,Commander Deck,Pre-2015
2.5810720752996295,-0.007288562814292854,Commander/Brawl,Commander Deck,2020-Present
-0.07114173614567615,-0.12759161566068833,General Pool,Intro Pack,Pre-2015
-0.30083600406433536,0.19184984918499198,General Pool,Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Arena Starter Kit,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Arena Starter Kit,2020-Present
-0.333744668338671,-0.09644416237120673,General Pool,Arena Starter Kit,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Challenger Deck,2020-Present
-0.333744668338671,-0.09644416237120673,General Pool,Arena Starter Kit,2020-Present
-0.3459988734026713,-0.11225495304258964,General Pool,Challenger Deck,2020-Present
-0.3235314686704053,-0.24927656439587834,General Pool,Pioneer Challenger Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Challenger Deck,2020-Present
-0.24811370555991774,-0.27516924865646514,General Pool,Duel Deck,Pre-2015
-0.2952892044855988,0.20390501223179425,General Pool,Intro Pack,Pre-2015
0.05454999269702604,-0.17068116137729455,General Pool,Starter Kit,2020-Present
-0.32350349264927464,-0.11430252956560377,General Pool,MTGO Redemption,Pre-2015
-0.32350349264927464,-0.11430252956560377,General Pool,MTGO Redemption,Pre-2015
-0.3116959852735316,-0.036989839783668876,General Pool,Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Intro Pack,Pre-2015
1.976606803920928,-0.055829755366909484,Commander/Brawl,Commander Deck,2020-Present
-0.3569627285599201,-0.07690164559508225,General Pool,MTGO Redemption,2020-Present
-0.3569627285599201,-0.07690164559508225,General Pool,MTGO Redemption,2020-Present
2.5292591003380323,0.2429507616704163,Commander/Brawl,Commander Deck,2020-Present
-0.28059566444873807,-0.24609867375863972,General Pool,Arena Starter Deck,2020-Present
-0.35048912086290235,0.055711163542665365,General Pool,Planeswalker Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Planeswalker Deck,2015-2019
-0.3166858739820253,-0.21195735173693903,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Intro Pack,Pre-2015
-0.3955258061615661,0.468270990308579,General Pool,Intro Pack,Pre-2015
2.110389438048726,0.06878470121637553,Commander/Brawl,Commander Deck,2015-2019
1.2773501352540395,0.13319418293444557,Commander/Brawl,Commander Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.2710658826328374,1.0322745653044672,General Pool,Intro Pack,Pre-2015
1.6514861913064902,0.13599717998874516,Commander/Brawl,Commander Deck,2015-2019
-0.3228731153267227,0.3165991892456921,General Pool,Intro Pack,Pre-2015
-0.0601545574348023,0.24202517228977471,General Pool,Intro Pack,Pre-2015
-0.3304497601835637,-0.1371032304268931,General Pool,Shandalar Enemy Deck,Pre-2015
1.0874150946331886,-0.21425724843473828,Commander/Brawl,Commander Deck,2020-Present
1.0874150946331886,-0.21425724843473828,Commander/Brawl,Commander Deck,2020-Present
-0.31746164391325754,-0.23983042390777282,General Pool,Shandalar Enemy Deck,Pre-2015
-0.24811370555991774,-0.27516924865646514,General Pool,MTGO Redemption,Pre-2015
-0.24811370555991774,-0.27516924865646514,General Pool,MTGO Redemption,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Duel Deck,Pre-2015
-0.3394821321904676,0.16766519785494338,General Pool,World Championship Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Planeswalker Deck,2015-2019
-0.0882537922209563,-0.13624355315716322,General Pool,Duel Deck,Pre-2015
-0.13954469268680772,0.011242548765116545,General Pool,Planechase Deck,Pre-2015
-0.13954469268680772,0.011242548765116545,General Pool,Planechase Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.4629341148052067,3.6746447065484373,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.4629341148052067,3.6746447065484373,MTGO/Digital (Pre-2015),MTGO Redemption,Pre-2015
-0.329741048822407,-0.08737999436069799,General Pool,Planeswalker Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Planeswalker Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Duel Deck,2015-2019
-0.21039106744101874,-0.233317839819751,General Pool,Archenemy Deck,2015-2019
-0.25608138032022193,-0.27181668289740474,General Pool,Theme Deck,Pre-2015
-0.33565888038867997,-0.0539956247332532,General Pool,MTGO Redemption,2015-2019
-0.33565888038867997,-0.0539956247332532,General Pool,MTGO Redemption,2015-2019
-0.32133304816227415,-0.1633109410655573,General Pool,Duel Deck,2015-2019
2.5552558315677723,-0.13051356346663662,Commander/Brawl,Commander Deck,2020-Present
-0.3651603778,0.3149990394301876,General Pool,MTGO Redemption,Pre-2015
-0.3651603778,0.3149990394301876,General Pool,MTGO Redemption,Pre-2015
-0.2779047887099064,-0.2411995230880853,General Pool,Planeswalker Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.2726488589372176,0.35647962526579335,General Pool,MTGO Redemption,Pre-2015
-0.2726488589372176,0.35647962526579335,General Pool,MTGO Redemption,Pre-2015
-0.2886173872418451,-0.24317952349289162,General Pool,Arena Starter Deck,2020-Present
2.014971351568568,0.3276754573831724,Commander/Brawl,Commander Deck,2015-2019
-0.33808944093021936,-0.14038541983927702,General Pool,MTGO Theme Deck,Pre-2015
-0.2856165377976006,-0.22012898977215123,General Pool,Pioneer Challenger Deck,2020-Present
-0.2856165377976006,-0.22012898977215123,General Pool,Pioneer Challenger Deck,2020-Present
-0.31773338378556387,-0.23909032688808265,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Intro Pack,Pre-2015
-0.2675918139160395,-0.272231737722107,General Pool,Arena Starter Deck,2015-2019
-0.2675918139160395,-0.272231737722107,General Pool,Guild Kit,2015-2019
-0.2903950028890209,-0.24644036072314512,General Pool,Starter Kit,2020-Present
-0.3348237978663899,-0.10870559900041094,General Pool,Arena Starter Deck,2020-Present
-0.3134836790653055,-0.07986380881451494,General Pool,Arena Starter Deck,2015-2019
-0.31773338378556387,-0.23909032688808265,General Pool,Arena Starter Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
2.1333643751884166,0.08070764164070066,Commander/Brawl,Commander Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.22922207771161102,-0.21664017914845157,General Pool,Shandalar Enemy Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Intro Pack,Pre-2015
2.373280629027076,-0.08550969770140687,Commander/Brawl,Commander Deck,2020-Present
1.5822992100553963,-0.19824130653434496,Commander/Brawl,Commander Deck,2020-Present
-0.31892491636772036,-0.21413672950323948,General Pool,Intro Pack,Pre-2015
-0.08816017905968385,0.04423094528566496,General Pool,Intro Pack,Pre-2015
-0.23136256087207968,-0.15003637006093812,General Pool,World Championship Deck,Pre-2015
2.5712576804211436,0.39327841940795105,Commander/Brawl,Commander Deck,2020-Present
-0.2755692339159082,-0.2744946593261193,General Pool,World Championship Deck,Pre-2015
0.6479631590442221,-0.21518413658511137,General Pool,Commander Deck,Pre-2015
1.493660427911678,-0.137106615126393,Commander/Brawl,Commander Deck,2020-Present
-0.14589679316583842,0.06647552067279128,General Pool,MTGO Redemption,2020-Present
-0.14589679316583842,0.06647552067279128,General Pool,MTGO Redemption,2020-Present
-0.35904290613899015,-0.07355871009715859,General Pool,Enhanced Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.34173112072162226,0.014939633489377768,General Pool,Intro Pack,Pre-2015
-0.2304671789505222,-0.2719798588637513,General Pool,Duel Deck,Pre-2015
-0.2903950028890209,-0.24644036072314512,General Pool,Theme Deck,2020-Present
-0.25918182088726144,-0.2699241515044193,General Pool,MTGO Redemption,Pre-2015
-0.25918182088726144,-0.2699241515044193,General Pool,MTGO Redemption,Pre-2015
1.7005439299069818,-0.17618323268639252,Commander/Brawl,Commander Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Box Set,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
1.9910734486525512,-0.12259767173385425,Commander/Brawl,Commander Deck,2020-Present
-0.33094120676093564,-0.06982493817910729,General Pool,Starter Deck,Pre-2015
-0.3210750402237198,-0.18172381086264752,General Pool,Starter Deck,Pre-2015
1.1848578118894995,0.18399216831562187,Commander/Brawl,Commander Deck,2015-2019
1.1848578118894995,0.18399216831562187,Commander/Brawl,Commander Deck,2015-2019
1.2654817740941209,0.003323738779961727,Commander/Brawl,Commander Deck,Pre-2015
-0.3162999275235022,-0.2535999943001689,General Pool,Game Night Deck,2020-Present
-0.03442835524916482,-0.15837964746642685,General Pool,Clash Pack,2015-2019
1.2917281151739983,0.01745448951929257,Commander/Brawl,Commander Deck,Pre-2015
-0.3742126755585979,0.1815107214278321,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Arena Starter Deck,2020-Present
-0.05975392276513608,0.062068809345323384,General Pool,Clash Pack,2015-2019
-0.3470003768889274,0.0726029388454898,General Pool,Starter Deck,Pre-2015
-0.34530861907932936,0.03680925125652473,General Pool,Starter Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Starter Deck,Pre-2015
-0.33094120676093564,-0.06982493817910729,General Pool,Starter Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Starter Deck,Pre-2015
-0.3569803362566043,0.17849289809329694,General Pool,Starter Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Starter Deck,Pre-2015
-0.3210750402237198,-0.18172381086264752,General Pool,Starter Deck,Pre-2015
-0.24863655015304204,0.9628615333155892,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.1195906363949551,-0.03249068086977375,General Pool,Pro Tour Deck,Pre-2015
-0.3238599427091411,-0.14405890644791833,General Pool,Intro Pack,Pre-2015
-0.22922207771161102,-0.21664017914845157,General Pool,Shandalar Enemy Deck,Pre-2015
-0.3869022817075033,0.10268788949683244,General Pool,Arena Starter Deck,2015-2019
2.1708885244660525,0.13292461969952146,Commander/Brawl,Commander Deck,2015-2019
-0.12417044542550892,-0.053955945825126195,General Pool,Planechase Deck,Pre-2015
-0.12417044542550892,-0.053955945825126195,General Pool,Planechase Deck,2015-2019
-0.3459988734026713,-0.11225495304258964,General Pool,Intro Pack,Pre-2015
1.8121980493994063,-0.10616369028692815,Commander/Brawl,Commander Deck,2020-Present
0.1791066737293639,-0.0914125903479166,General Pool,Shandalar Enemy Deck,Pre-2015
-0.29703128744215973,-0.12723219417694526,General Pool,Clash Pack,2015-2019
-0.3253360709241195,-0.15656520247179823,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.17297894255168095,0.1809975910423573,General Pool,Intro Pack,Pre-2015
1.7946835785716986,0.023132230484098015,Commander/Brawl,Commander Deck,2020-Present
-0.3980444775842982,0.20802491803055834,General Pool,Shandalar Enemy Deck,Pre-2015
1.576519236764174,-0.1054986108861487,Commander/Brawl,Commander Deck,2020-Present
-0.3826822828569608,0.11547493988522411,General Pool,Enhanced Deck,Pre-2015
-0.3635303686736334,0.005442936561375122,General Pool,Theme Deck,Pre-2015
1.3952780269219114,-0.17183221091524387,Commander/Brawl,Commander Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.33263296457053365,-0.034031250590142226,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Intro Pack,Pre-2015
-0.29099837805772544,-0.24580655458182063,General Pool,Challenger Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Guild Kit,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Planeswalker Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Event Deck,Pre-2015
-0.06910349969626475,-0.12606668305920393,General Pool,Intro Pack,2015-2019
-0.3162999275235022,-0.2535999943001689,General Pool,World Championship Deck,Pre-2015
-0.28086520273811283,-0.21763079996685789,General Pool,World Championship Deck,Pre-2015
-0.3269138189576636,-0.14599495170646426,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.3335101612304736,-0.05216681990936203,General Pool,Intro Pack,Pre-2015
-0.3207197645449391,-0.11550380801250512,General Pool,Theme Deck,Pre-2015
-0.28773610424538804,-0.1437830550929812,General Pool,MTGO Redemption,2015-2019
-0.28773610424538804,-0.1437830550929812,General Pool,MTGO Redemption,2015-2019
-0.25716508341749345,-0.11499061744201594,General Pool,MTGO Redemption,Pre-2015
-0.25716508341749345,-0.11499061744201594,General Pool,MTGO Redemption,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
1.4234050321715774,0.3999823818486459,Commander/Brawl,Commander Deck,2020-Present
-0.2477728775313477,-0.18574720101194442,General Pool,Arena Starter Deck,2020-Present
2.3881428211526163,-0.13240489088109691,Commander/Brawl,Commander Deck,2020-Present
-0.42542526147244875,0.2955162240882343,General Pool,Enhanced Deck,Pre-2015
-0.32497657350371545,-0.23006340959971017,General Pool,Theme Deck,Pre-2015
-0.1194669240857377,-0.1514834201906542,General Pool,Theme Deck,Pre-2015
-0.32113694094670875,-0.16780944489995803,General Pool,Sample Deck,Pre-2015
-0.3856499775585504,0.24308452110134593,General Pool,Sample Deck,Pre-2015
-0.3700858129084852,0.15602188361827218,General Pool,Sample Deck,Pre-2015
-0.4013160194163501,0.25981054452085806,General Pool,Sample Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Sample Deck,Pre-2015
-0.3459988734026713,-0.11225495304258964,General Pool,Sample Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Welcome Deck,2020-Present
-0.3903148418646405,0.2208124257430189,General Pool,Sample Deck,Pre-2015
-0.3863414163274593,0.07444360689625984,General Pool,Welcome Deck,2015-2019
-0.38972376661471764,0.1777252195856739,General Pool,Welcome Deck,2015-2019
-0.35049442184036134,0.015536538292673485,General Pool,Sample Deck,2015-2019
-0.3459988734026713,-0.11225495304258964,General Pool,Welcome Deck,2020-Present
-0.3303501315110128,-0.1129121443364523,General Pool,Welcome Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Sample Deck,Pre-2015
-0.37128374968572364,0.11687362175974214,General Pool,Sample Deck,Pre-2015
-0.3570284169068133,-0.02525879179808957,General Pool,Spellslinger Starter Kit,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Starter Kit,2020-Present
-0.38972376661471764,0.1777252195856739,General Pool,Game Night Deck,2015-2019
-0.306769528628315,-0.27444363433559005,General Pool,Halfdeck,2020-Present
-0.34286957065950896,0.9072494164753779,General Pool,Intro Pack,Pre-2015
-0.07592111836351412,-0.02841186088786868,General Pool,Intro Pack,Pre-2015
-0.07366244161953353,-0.03155537479157622,General Pool,Intro Pack,2015-2019
-0.325769844446516,-0.17704549516733636,General Pool,Intro Pack,Pre-2015
-0.32684729722938505,-0.11171766537981931,General Pool,Theme Deck,Pre-2015
-0.31281773152729053,0.0005887679992090389,General Pool,Event Deck,Pre-2015
-0.3234276317712079,-0.11595480997289542,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Enhanced Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.2966144767524746,0.3455145669951365,General Pool,MTGO Redemption,Pre-2015
-0.2966144767524746,0.3455145669951365,General Pool,MTGO Redemption,Pre-2015
1.7667000236721058,-0.17887490776747006,Commander/Brawl,Commander Deck,2020-Present
2.528238663343823,0.0398406981284416,Commander/Brawl,Commander Deck,2020-Present
2.528238663343823,0.0398406981284416,Commander/Brawl,Commander Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Theme Deck,Pre-2015
2.531663106486224,0.20969644053688197,Commander/Brawl,Commander Deck,2020-Present
-0.08592778694471306,0.03372384876837303,General Pool,MTGO Redemption,Pre-2015
-0.08592778694471306,0.03372384876837303,General Pool,MTGO Redemption,Pre-2015
-0.3404843385381773,0.09404253632070869,General Pool,Intro Pack,Pre-2015
-0.07187921634468411,-0.14696393735948343,General Pool,Theme Deck,Pre-2015
-0.11768230887290704,0.31090307550557594,General Pool,MTGO Redemption,2015-2019
-0.11768230887290704,0.31090307550557594,General Pool,MTGO Redemption,2015-2019
-0.38277655304379754,0.2659328149220911,General Pool,Theme Deck,2015-2019
2.5016185888316684,0.01749869472989446,Commander/Brawl,Commander Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,Event Deck,Pre-2015
-0.05918715434255448,-0.18855296565785495,General Pool,Arena Starter Kit,2020-Present
-0.05918715434255448,-0.18855296565785495,General Pool,Arena Starter Kit,2020-Present
-0.29098085786454975,-0.2434128510868734,General Pool,Planeswalker Deck,2015-2019
-0.1744520165119331,0.05770083811558552,General Pool,Intro Pack,Pre-2015
-0.25761518480264706,-0.10565675579250744,General Pool,Event Deck,Pre-2015
2.369971593562881,0.00940608205151261,Commander/Brawl,Commander Deck,2020-Present
-0.3720639564003915,0.18333952625172323,General Pool,Intro Pack,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Theme Deck,Pre-2015
-0.3311169003143857,-0.061919485652150885,General Pool,Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Arena Starter Deck,2020-Present
0.15640476762631167,0.04218088230795802,General Pool,Shandalar Enemy Deck,Pre-2015
-0.3414450111482366,-0.03494450806171828,General Pool,Shandalar Enemy Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,Arena Starter Deck,2015-2019
-0.38514558785572345,0.23173407971128168,General Pool,Planeswalker Deck,2015-2019
-0.1194669240857377,-0.1514834201906542,General Pool,Planechase Deck,Pre-2015
-0.1194669240857377,-0.1514834201906542,General Pool,Planechase Deck,2015-2019
0.7560420901507547,-0.07496340081387043,General Pool,Brawl Deck,2015-2019
-0.05918715434255448,-0.18855296565785495,General Pool,Arena Starter Deck,2020-Present
-0.2820107295349254,-0.24427031614416192,General Pool,Arena Starter Deck,2020-Present
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Theme Deck,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
-0.306769528628315,-0.27444363433559005,General Pool,MTGO Redemption,Pre-2015
-0.17765891610880033,0.6850021781348357,General Pool,Theme Deck,Pre-2015
